"","sp_name","sp_subtribe","sp_lat","sp_lon"
"880","Lepidocaryum_tenue","Mauritiinae",-4.182394,-69.942481
"881","Lepidocaryum_tenue","Mauritiinae",-2.55,-70.17
"882","Lepidocaryum_tenue","Mauritiinae",-2.55,-70.17
"883","Lepidocaryum_tenue","Mauritiinae",-2.55,-70.17
"884","Lepidocaryum_tenue","Mauritiinae",-4.08,-69.93
"885","Lepidocaryum_tenue","Mauritiinae",-4.08,-69.94
"886","Lepidocaryum_tenue","Mauritiinae",-8.1522,-74.2581
"887","Lepidocaryum_tenue","Mauritiinae",-3.25,-72.9
"888","Lepidocaryum_tenue","Mauritiinae",-4.182394,-69.942481
"889","Lepidocaryum_tenue","Mauritiinae",-4.182394,-69.942481
"890","Lepidocaryum_tenue","Mauritiinae",-4.182394,-69.942481
"891","Lepidocaryum_tenue","Mauritiinae",-4.182394,-69.942481
"892","Lepidocaryum_tenue","Mauritiinae",-0.52,-72.97
"893","Lepidocaryum_tenue","Mauritiinae",-5,-73.5
"894","Lepidocaryum_tenue","Mauritiinae",-0.65,-72.08
"895","Lepidocaryum_tenue","Mauritiinae",-0.65,-72.083333
"896","Lepidocaryum_tenue","Mauritiinae",-0.65,-72.083333
"897","Lepidocaryum_tenue","Mauritiinae",-0.577778,-72.104167
"898","Lepidocaryum_tenue","Mauritiinae",-70.56835,-72.746667
"899","Lepidocaryum_tenue","Mauritiinae",-70.56835,-72.746667
"900","Lepidocaryum_tenue","Mauritiinae",-5,-73.5
"901","Lepidocaryum_tenue","Mauritiinae",-5,-73.5
"902","Lepidocaryum_tenue","Mauritiinae",-3.84,-70.22
"903","Lepidocaryum_tenue","Mauritiinae",0.074167,-72.451389
"904","Lepidocaryum_tenue","Mauritiinae",0.074167,-72.451389
"905","Lepidocaryum_tenue","Mauritiinae",-2.61,-70.08
"906","Lepidocaryum_tenue","Mauritiinae",-3.7667,-73.25
"907","Lepidocaryum_tenue","Mauritiinae",-3.7667,-73.25
"908","Lepidocaryum_tenue","Mauritiinae",-3.7667,-73.25
"909","Lepidocaryum_tenue","Mauritiinae",-3.7667,-73.25
"910","Lepidocaryum_tenue","Mauritiinae",-3.24194,-72.9133
"911","Lepidocaryum_tenue","Mauritiinae",-3.24386,-72.9104
"912","Lepidocaryum_tenue","Mauritiinae",-3.25,-72.9006
"913","Lepidocaryum_tenue","Mauritiinae",-1.43,-72.87
"914","Lepidocaryum_tenue","Mauritiinae",-4.02,-69.99
"915","Lepidocaryum_tenue","Mauritiinae",-4.02,-69.99
"916","Lepidocaryum_tenue","Mauritiinae",0.070278,-72.457778
"917","Lepidocaryum_tenue","Mauritiinae",0.070278,-72.457778
"918","Lepidocaryum_tenue","Mauritiinae",0.070278,-72.457778
"919","Lepidocaryum_tenue","Mauritiinae",0.070278,-72.457778
"920","Lepidocaryum_tenue","Mauritiinae",0.24,-72.933889
"921","Lepidocaryum_tenue","Mauritiinae",-0.05,-72.43
"922","Lepidocaryum_tenue","Mauritiinae",-2.5,-70.07
"923","Lepidocaryum_tenue","Mauritiinae",-2.57,-70.07
"924","Lepidocaryum_tenue","Mauritiinae",-4.08333,-73.5
"925","Lepidocaryum_tenue","Mauritiinae",-3.94303,-69.94472
"926","Lepidocaryum_tenue","Mauritiinae",-5.2917,-73.1639
"927","Lepidocaryum_tenue","Mauritiinae",-5.2917,-73.1639
"928","Lepidocaryum_tenue","Mauritiinae",-2.62,-70.08
"929","Lepidocaryum_tenue","Mauritiinae",-3.766667,-70.316667
"930","Lepidocaryum_tenue","Mauritiinae",-2.11,-69.57
"931","Lepidocaryum_tenue","Mauritiinae",-0.54,-72.33
"932","Lepidocaryum_tenue","Mauritiinae",-7.4667,-73.6242
"933","Lepidocaryum_tenue","Mauritiinae",-7.4667,-73.6242
"934","Lepidocaryum_tenue","Mauritiinae",-7.466667,-73.624167
"935","Lepidocaryum_tenue","Mauritiinae",-7.466667,-73.624167
"936","Lepidocaryum_tenue","Mauritiinae",-0.68,-72.11
"937","Lepidocaryum_tenue","Mauritiinae",-0.68,-72.11
"938","Lepidocaryum_tenue","Mauritiinae",-0.68,-72.11
"939","Lepidocaryum_tenue","Mauritiinae",-0.68,-72.11
"940","Lepidocaryum_tenue","Mauritiinae",-0.18,-72.24
"941","Lepidocaryum_tenue","Mauritiinae",-3.939444,-69.885556
"942","Lepidocaryum_tenue","Mauritiinae",-1,-69.68
"943","Lepidocaryum_tenue","Mauritiinae",-0.88,-69.75
"944","Lepidocaryum_tenue","Mauritiinae",-0.88,-69.75
"945","Lepidocaryum_tenue","Mauritiinae",-4.91667,-73.66667
"946","Lepidocaryum_tenue","Mauritiinae",-0.63,-72.36
"947","Lepidocaryum_tenue","Mauritiinae",-0.63,-72.36
"948","Lepidocaryum_tenue","Mauritiinae",-4.85,-73.833333
"949","Lepidocaryum_tenue","Mauritiinae",-7.6,-72.95
"950","Lepidocaryum_tenue","Mauritiinae",-7.6,-72.95
"951","Lepidocaryum_tenue","Mauritiinae",-4.25,-72.75
"952","Lepidocaryum_tenue","Mauritiinae",-7.63455502275956,-72.6716457607943
"953","Lepidocaryum_tenue","Mauritiinae",-7.61762369225999,-72.8977580036596
"954","Lepidocaryum_tenue","Mauritiinae",-7.61762369225999,-72.8977580036596
"955","Lepidocaryum_tenue","Mauritiinae",-7.614167,-72.895833
"956","Lepidocaryum_tenue","Mauritiinae",-7.614167,-72.895833
"957","Lepidocaryum_tenue","Mauritiinae",-7.631111,-72.669722
"958","Lepidocaryum_tenue","Mauritiinae",-3.25,-72.91666
"959","Lepidocaryum_tenue","Mauritiinae",-3.03333,-70
"960","Lepidocaryum_tenue","Mauritiinae",-4.003056,-73.158333
"961","Lepidocaryum_tenue","Mauritiinae",-3.33333,-72.91666
"962","Lepidocaryum_tenue","Mauritiinae",-3.33333,-72.91666
"963","Lepidocaryum_tenue","Mauritiinae",-3.33333,-72.91666
"964","Lepidocaryum_tenue","Mauritiinae",2.03,-66.48
"965","Lepidocaryum_tenue","Mauritiinae",-3.33333,-72.91666
"966","Lepidocaryum_tenue","Mauritiinae",-3.03333,-70
"967","Lepidocaryum_tenue","Mauritiinae",-3.033333,-70
"968","Lepidocaryum_tenue","Mauritiinae",-4.123056,-69.949167
"969","Lepidocaryum_tenue","Mauritiinae",-4.19,-69.94
"970","Lepidocaryum_tenue","Mauritiinae",-6.466667,-68.766667
"971","Lepidocaryum_tenue","Mauritiinae",-3.783333,-70.25
"972","Lepidocaryum_tenue","Mauritiinae",-4.16666,-73.5
"973","Lepidocaryum_tenue","Mauritiinae",-4.17,-73.5
"974","Lepidocaryum_tenue","Mauritiinae",-3.91666,-73.58333
"975","Lepidocaryum_tenue","Mauritiinae",-3.9875,-73.43
"976","Lepidocaryum_tenue","Mauritiinae",-3.46666,-72.46666
"977","Lepidocaryum_tenue","Mauritiinae",-3.46666,-72.46666
"978","Lepidocaryum_tenue","Mauritiinae",-3.47,-72.47
"979","Lepidocaryum_tenue","Mauritiinae",-4.283333,-70.3
"980","Lepidocaryum_tenue","Mauritiinae",-4.283333,-70.3
"981","Lepidocaryum_tenue","Mauritiinae",-0.81,-71.82
"982","Lepidocaryum_tenue","Mauritiinae",-0.85,-71.81
"983","Lepidocaryum_tenue","Mauritiinae",-0.85,-71.81
"984","Lepidocaryum_tenue","Mauritiinae",-0.56,-72.13
"985","Lepidocaryum_tenue","Mauritiinae",-0.73,-72.05
"986","Lepidocaryum_tenue","Mauritiinae",-0.73,-72.05
"987","Lepidocaryum_tenue","Mauritiinae",-0.56,-72.22
"988","Lepidocaryum_tenue","Mauritiinae",-7.598889,-72.785
"989","Lepidocaryum_tenue","Mauritiinae",-0.56,-72.13
"990","Lepidocaryum_tenue","Mauritiinae",-0.56,-72.13
"991","Lepidocaryum_tenue","Mauritiinae",-0.56666,-72.13333
"992","Lepidocaryum_tenue","Mauritiinae",-5.98333,-76.25
"993","Lepidocaryum_tenue","Mauritiinae",-1.33,-72.64
"994","Lepidocaryum_tenue","Mauritiinae",-2.170556,-71.775833
"995","Lepidocaryum_tenue","Mauritiinae",-0.73,-72.02
"996","Lepidocaryum_tenue","Mauritiinae",-0.73,-72.02
"997","Lepidocaryum_tenue","Mauritiinae",-0.73,-72.02
"998","Lepidocaryum_tenue","Mauritiinae",-4.16666,-73.33333
"999","Lepidocaryum_tenue","Mauritiinae",-0.54,-72.12
"1000","Lepidocaryum_tenue","Mauritiinae",-0.6525,-72.081111
"1001","Lepidocaryum_tenue","Mauritiinae",-0.65,-72.09
"1002","Lepidocaryum_tenue","Mauritiinae",-1.433889,-70.938333
"1003","Lepidocaryum_tenue","Mauritiinae",-1.259167,-70.852778
"1004","Lepidocaryum_tenue","Mauritiinae",-1.433889,-70.938333
"1005","Lepidocaryum_tenue","Mauritiinae",-1.433889,-70.938333
"1006","Lepidocaryum_tenue","Mauritiinae",0.9167,-67.25
"1007","Lepidocaryum_tenue","Mauritiinae",-6.26666,-76.28333
"1008","Lepidocaryum_tenue","Mauritiinae",-6.27,-76.28
"1009","Lepidocaryum_tenue","Mauritiinae",-0.56666,-72.13333
"1010","Lepidocaryum_tenue","Mauritiinae",-0.624444,-72.308333
"1011","Lepidocaryum_tenue","Mauritiinae",-0.624444,-72.308333
"1012","Lepidocaryum_tenue","Mauritiinae",-0.624444,-72.308333
"1013","Lepidocaryum_tenue","Mauritiinae",-0.624444,-72.308333
"1014","Lepidocaryum_tenue","Mauritiinae",-0.624444,-72.308333
"1015","Lepidocaryum_tenue","Mauritiinae",-0.557222,-72.297222
"1016","Lepidocaryum_tenue","Mauritiinae",-0.556976,-72.296754
"1017","Lepidocaryum_tenue","Mauritiinae",-0.767731,-71.943556
"1018","Lepidocaryum_tenue","Mauritiinae",-0.557222,-72.297222
"1019","Lepidocaryum_tenue","Mauritiinae",-0.566324,-72.133234
"1020","Lepidocaryum_tenue","Mauritiinae",-0.557222,-72.297222
"1021","Lepidocaryum_tenue","Mauritiinae",-0.566324,-72.133234
"1022","Lepidocaryum_tenue","Mauritiinae",-1.09,-71.14
"1023","Lepidocaryum_tenue","Mauritiinae",-1.09,-71.14
"1024","Lepidocaryum_tenue","Mauritiinae",-3.25,-75.833333
"1025","Lepidocaryum_tenue","Mauritiinae",-3.25,-75.833333
"1026","Lepidocaryum_tenue","Mauritiinae",-4.004167,-73.43
"1027","Lepidocaryum_tenue","Mauritiinae",-2.75,-76.166667
"1028","Lepidocaryum_tenue","Mauritiinae",-6.25,-76.28333
"1029","Lepidocaryum_tenue","Mauritiinae",-1,-57.5
"1030","Lepidocaryum_tenue","Mauritiinae",0.075,-71.154444
"1031","Lepidocaryum_tenue","Mauritiinae",-0.7,-72.09
"1032","Lepidocaryum_tenue","Mauritiinae",-0.7,-72.09
"1033","Lepidocaryum_tenue","Mauritiinae",-1.66,-45.23
"1034","Lepidocaryum_tenue","Mauritiinae",-4.916667,-73.666667
"1035","Lepidocaryum_tenue","Mauritiinae",-4.916667,-73.666667
"1036","Lepidocaryum_tenue","Mauritiinae",-7.966667,-62.033333
"1037","Lepidocaryum_tenue","Mauritiinae",-8.916667,-61.25
"1038","Lepidocaryum_tenue","Mauritiinae",-8.916667,-61.25
"1039","Lepidocaryum_tenue","Mauritiinae",-7.966667,-62.033333
"1040","Lepidocaryum_tenue","Mauritiinae",-3.8,-73.41666
"1041","Lepidocaryum_tenue","Mauritiinae",-3.25,-75.833333
"1042","Lepidocaryum_tenue","Mauritiinae",-0.287778,-72.269722
"1043","Lepidocaryum_tenue","Mauritiinae",-1.09,-71.07
"1044","Lepidocaryum_tenue","Mauritiinae",-4.92,-73.67
"1045","Lepidocaryum_tenue","Mauritiinae",-4.92,-73.67
"1046","Lepidocaryum_tenue","Mauritiinae",-0.57,-72.27
"1047","Lepidocaryum_tenue","Mauritiinae",-0.57,-72.27
"1048","Lepidocaryum_tenue","Mauritiinae",-1.09437,-71.07941
"1049","Lepidocaryum_tenue","Mauritiinae",-0.64444,-72.10617
"1050","Lepidocaryum_tenue","Mauritiinae",-1.08,-71.13
"1051","Lepidocaryum_tenue","Mauritiinae",-0.64444,-72.10617
"1052","Lepidocaryum_tenue","Mauritiinae",-0.287778,-72.269722
"1053","Lepidocaryum_tenue","Mauritiinae",-0.287778,-72.269722
"1054","Lepidocaryum_tenue","Mauritiinae",-0.64,-72.1
"1055","Lepidocaryum_tenue","Mauritiinae",-1.08,-71.13
"1056","Lepidocaryum_tenue","Mauritiinae",-4.27951988586984,-55.984260462155
"1057","Lepidocaryum_tenue","Mauritiinae",-4.276111,-55.983333
"1058","Lepidocaryum_tenue","Mauritiinae",-3.25,-72.91666
"1059","Lepidocaryum_tenue","Mauritiinae",-4.37,-58.67
"1060","Lepidocaryum_tenue","Mauritiinae",-4.8,-57.93
"1061","Lepidocaryum_tenue","Mauritiinae",-4.366667,-57.57
"1062","Lepidocaryum_tenue","Mauritiinae",-4.166667,-58.683333
"1063","Lepidocaryum_tenue","Mauritiinae",-4.22,-58.4
"1064","Lepidocaryum_tenue","Mauritiinae",-4.22,-58.4
"1065","Lepidocaryum_tenue","Mauritiinae",-4.166667,-58.683333
"1066","Lepidocaryum_tenue","Mauritiinae",-4.366667,-57.57
"1067","Lepidocaryum_tenue","Mauritiinae",-4.37,-58.67
"1068","Lepidocaryum_tenue","Mauritiinae",-4.8,-57.93
"1069","Lepidocaryum_tenue","Mauritiinae",-0.65,-72.3
"1070","Lepidocaryum_tenue","Mauritiinae",-3.946667,-73.438333
"1071","Lepidocaryum_tenue","Mauritiinae",-0.644444,-72.305
"1072","Lepidocaryum_tenue","Mauritiinae",-0.644444,-72.305
"1073","Lepidocaryum_tenue","Mauritiinae",-3.83333,-73.5
"1074","Lepidocaryum_tenue","Mauritiinae",-2.85,-76.33333
"1075","Lepidocaryum_tenue","Mauritiinae",-0.133333,-1.05
"1076","Lepidocaryum_tenue","Mauritiinae",-7.9244,-63.3258
"1077","Lepidocaryum_tenue","Mauritiinae",-7.924444,-63.325833
"1078","Lepidocaryum_tenue","Mauritiinae",-1.09,-71.08
"1079","Lepidocaryum_tenue","Mauritiinae",-4.83333,-73.75
"1080","Lepidocaryum_tenue","Mauritiinae",-4,-75
"1081","Lepidocaryum_tenue","Mauritiinae",-3.83333,-73.5
"1082","Lepidocaryum_tenue","Mauritiinae",-3.83,-73.5
"1083","Lepidocaryum_tenue","Mauritiinae",-1.149973,-57.007794
"1084","Lepidocaryum_tenue","Mauritiinae",-1.15,-57.007778
"1085","Lepidocaryum_tenue","Mauritiinae",-4.91666,-73.83333
"1086","Lepidocaryum_tenue","Mauritiinae",-3.833333,-73.416667
"1087","Lepidocaryum_tenue","Mauritiinae",-3.91666,-73.58333
"1088","Lepidocaryum_tenue","Mauritiinae",1.93,-67.05
"1089","Lepidocaryum_tenue","Mauritiinae",-3.90111,-73.77583
"1090","Lepidocaryum_tenue","Mauritiinae",-3.83333,-73.5
"1091","Lepidocaryum_tenue","Mauritiinae",1.983333,-66.966667
"1092","Lepidocaryum_tenue","Mauritiinae",1.98333,-66.96666
"1093","Lepidocaryum_tenue","Mauritiinae",-4.854152,-61.419078
"1094","Lepidocaryum_tenue","Mauritiinae",-4.854167,-61.419167
"1095","Lepidocaryum_tenue","Mauritiinae",-3.48333,-73.1
"1096","Lepidocaryum_tenue","Mauritiinae",-3.263611,-72.916667
"1097","Lepidocaryum_tenue","Mauritiinae",-3.866667,-73.483333
"1098","Lepidocaryum_tenue","Mauritiinae",-1.268056,-70.025833
"1099","Lepidocaryum_tenue","Mauritiinae",-0.64,-72.36
"1100","Lepidocaryum_tenue","Mauritiinae",-0.64,-72.36
"1101","Lepidocaryum_tenue","Mauritiinae",-2.516667,-76.166667
"1102","Lepidocaryum_tenue","Mauritiinae",-3.946667,-73.438333
"1103","Lepidocaryum_tenue","Mauritiinae",1.96666,-66.98333
"1104","Lepidocaryum_tenue","Mauritiinae",1.96666,-66.98333
"1105","Lepidocaryum_tenue","Mauritiinae",-4.1675,-70.28166
"1106","Lepidocaryum_tenue","Mauritiinae",1.97,-67.05
"1107","Lepidocaryum_tenue","Mauritiinae",-5.060833,-73.850278
"1108","Lepidocaryum_tenue","Mauritiinae",-3.74805,-73.24722
"1109","Lepidocaryum_tenue","Mauritiinae",-3.916667,-73.583333
"1110","Lepidocaryum_tenue","Mauritiinae",-5.166667,-57
"1111","Lepidocaryum_tenue","Mauritiinae",-5.166667,-57
"1112","Lepidocaryum_tenue","Mauritiinae",-3.5,-73.233333
"1113","Lepidocaryum_tenue","Mauritiinae",-4.287311,-70.30503
"1114","Lepidocaryum_tenue","Mauritiinae",-4.287222,-70.305
"1115","Lepidocaryum_tenue","Mauritiinae",-4.165,-69.937778
"1116","Lepidocaryum_tenue","Mauritiinae",-1.555278,-72.685278
"1117","Lepidocaryum_tenue","Mauritiinae",-4.7683,-61.3239
"1118","Lepidocaryum_tenue","Mauritiinae",-4.1781,-60.8031
"1119","Lepidocaryum_tenue","Mauritiinae",-4.768333,-61.323889
"1120","Lepidocaryum_tenue","Mauritiinae",-4.178056,-60.803056
"1121","Lepidocaryum_tenue","Mauritiinae",-1.0858,-57.0303
"1122","Lepidocaryum_tenue","Mauritiinae",-1.085833,-57.030278
"1123","Lepidocaryum_tenue","Mauritiinae",-4,-75
"1124","Lepidocaryum_tenue","Mauritiinae",-5.133333,-72.816667
"1125","Lepidocaryum_tenue","Mauritiinae",-5.137226,-72.81179
"1126","Lepidocaryum_tenue","Mauritiinae",-5.133333,-72.816667
"1127","Lepidocaryum_tenue","Mauritiinae",-5.137222,-72.811667
"1128","Lepidocaryum_tenue","Mauritiinae",-4.530041,-71.61821
"1129","Lepidocaryum_tenue","Mauritiinae",-4.530041,-71.61821
"1130","Lepidocaryum_tenue","Mauritiinae",-4.53,-71.618333
"1131","Lepidocaryum_tenue","Mauritiinae",-4.53,-71.618333
"1132","Lepidocaryum_tenue","Mauritiinae",-7.62,-72.58
"1133","Lepidocaryum_tenue","Mauritiinae",-7.62,-72.58
"1134","Lepidocaryum_tenue","Mauritiinae",-8.3167,-65.6833
"1135","Lepidocaryum_tenue","Mauritiinae",-8.3167,-65.6833
"1136","Lepidocaryum_tenue","Mauritiinae",-8.316667,-65.683333
"1137","Lepidocaryum_tenue","Mauritiinae",-8.316667,-65.683333
"1138","Lepidocaryum_tenue","Mauritiinae",-2.928889,-69.903333
"1139","Lepidocaryum_tenue","Mauritiinae",-2.928889,-69.903333
"1140","Lepidocaryum_tenue","Mauritiinae",2,-67
"1141","Lepidocaryum_tenue","Mauritiinae",2,-67
"1142","Lepidocaryum_tenue","Mauritiinae",-8.70772,-63.813835
"1143","Lepidocaryum_tenue","Mauritiinae",-8.70772,-63.813835
"1144","Lepidocaryum_tenue","Mauritiinae",-8.707778,-63.813889
"1145","Lepidocaryum_tenue","Mauritiinae",-8.707778,-63.813889
"1146","Lepidocaryum_tenue","Mauritiinae",-7.61785369737605,-72.8975579938197
"1147","Lepidocaryum_tenue","Mauritiinae",-7.614444,-72.895556
"1148","Lepidocaryum_tenue","Mauritiinae",-7.63455502275956,-72.6716457607943
"1149","Lepidocaryum_tenue","Mauritiinae",-7.63455502275956,-72.6716457607943
"1150","Lepidocaryum_tenue","Mauritiinae",-7.497919,-63.460422
"1151","Lepidocaryum_tenue","Mauritiinae",-7.497919,-63.460422
"1152","Lepidocaryum_tenue","Mauritiinae",-7.498056,-63.460556
"1153","Lepidocaryum_tenue","Mauritiinae",-7.498056,-63.460556
"1154","Lepidocaryum_tenue","Mauritiinae",-7.631111,-72.669722
"1155","Lepidocaryum_tenue","Mauritiinae",-7.631111,-72.669722
"1156","Lepidocaryum_tenue","Mauritiinae",-2.026389,-71.885
"1157","Lepidocaryum_tenue","Mauritiinae",1.912222,-67.077222
"1158","Lepidocaryum_tenue","Mauritiinae",-0.005556,-70.972222
"1159","Lepidocaryum_tenue","Mauritiinae",-0.005556,-70.972222
"1160","Lepidocaryum_tenue","Mauritiinae",0.156111,-71.335556
"1161","Lepidocaryum_tenue","Mauritiinae",0.49,-70.09
"1162","Lepidocaryum_tenue","Mauritiinae",0.4925,-70.093333
"1163","Lepidocaryum_tenue","Mauritiinae",0.4925,-70.093333
"1164","Lepidocaryum_tenue","Mauritiinae",0.4925,-70.093333
"1165","Lepidocaryum_tenue","Mauritiinae",0.4925,-70.093333
"1166","Lepidocaryum_tenue","Mauritiinae",3.5,-66
"1167","Lepidocaryum_tenue","Mauritiinae",-5,-63
"1168","Lepidocaryum_tenue","Mauritiinae",-5,-63
"1169","Lepidocaryum_tenue","Mauritiinae",-3.792532,-73.412281
"1170","Lepidocaryum_tenue","Mauritiinae",-9.1839,-74.14
"1171","Lepidocaryum_tenue","Mauritiinae",-10.8339,-52.8731
"1172","Lepidocaryum_tenue","Mauritiinae",-10.8339,-52.8731
"1173","Lepidocaryum_tenue","Mauritiinae",-10.8339,-52.8731
"1174","Lepidocaryum_tenue","Mauritiinae",-10.8339,-52.8731
"1175","Lepidocaryum_tenue","Mauritiinae",2.557591,-66.479773
"1176","Lepidocaryum_tenue","Mauritiinae",0.4905,-67.32
"1177","Mauritia_flexuosa","Mauritiinae",-11.220277,-46.887777
"1178","Mauritia_flexuosa","Mauritiinae",-11.220278,-46.887778
"1179","Mauritia_flexuosa","Mauritiinae",-4.5,-43.56
"1180","Mauritia_flexuosa","Mauritiinae",1.29,-72.63
"1181","Mauritia_flexuosa","Mauritiinae",-17.640002,-50.57999
"1182","Mauritia_flexuosa","Mauritiinae",-15.734166,-47.929444
"1183","Mauritia_flexuosa","Mauritiinae",-15.734167,-47.929444
"1184","Mauritia_flexuosa","Mauritiinae",-1.55,-72.69
"1185","Mauritia_flexuosa","Mauritiinae",-20.143333,-44.199722
"1186","Mauritia_flexuosa","Mauritiinae",-20.143333,-44.199722
"1187","Mauritia_flexuosa","Mauritiinae",-20.143333,-44.199722
"1188","Mauritia_flexuosa","Mauritiinae",-20.143333,-44.199722
"1189","Mauritia_flexuosa","Mauritiinae",1.09,-74.27
"1190","Mauritia_flexuosa","Mauritiinae",-10.834167,-65.094167
"1191","Mauritia_flexuosa","Mauritiinae",-6.365833,-50.386944
"1192","Mauritia_flexuosa","Mauritiinae",-8.82,-49.32
"1193","Mauritia_flexuosa","Mauritiinae",-8.82,-49.32
"1194","Mauritia_flexuosa","Mauritiinae",-4.723653,-62.456436
"1195","Mauritia_flexuosa","Mauritiinae",5.883417,-68.157167
"1196","Mauritia_flexuosa","Mauritiinae",1.608733,-75.605883
"1197","Mauritia_flexuosa","Mauritiinae",-6.003667,-44.389222
"1198","Mauritia_flexuosa","Mauritiinae",2.533056,-72.641528
"1199","Mauritia_flexuosa","Mauritiinae",-10.812528,-55.699417
"1200","Mauritia_flexuosa","Mauritiinae",-10.344667,-56.356944
"1201","Mauritia_flexuosa","Mauritiinae",-18.426111,-50.133056
"1202","Mauritia_flexuosa","Mauritiinae",-12.623056,-44.884167
"1203","Mauritia_flexuosa","Mauritiinae",-5.913889,-42.634167
"1204","Mauritia_flexuosa","Mauritiinae",-9.944361,-56.0605
"1205","Mauritia_flexuosa","Mauritiinae",-9.944361,-56.060528
"1206","Mauritia_flexuosa","Mauritiinae",-12.579389,-60.397389
"1207","Mauritia_flexuosa","Mauritiinae",-12.579444,-60.3975
"1208","Mauritia_flexuosa","Mauritiinae",-12.579444,-60.3975
"1209","Mauritia_flexuosa","Mauritiinae",-12.579444,-60.3975
"1210","Mauritia_flexuosa","Mauritiinae",-15.460333,-45.273139
"1211","Mauritia_flexuosa","Mauritiinae",6.265164,-69.712367
"1212","Mauritia_flexuosa","Mauritiinae",-7.31778,-72.4544
"1213","Mauritia_flexuosa","Mauritiinae",-15.75583,-44.17978
"1214","Mauritia_flexuosa","Mauritiinae",-4.005694,-69.898611
"1215","Mauritia_flexuosa","Mauritiinae",-1.619167,-48.976111
"1216","Mauritia_flexuosa","Mauritiinae",-1.619167,-48.976111
"1217","Mauritia_flexuosa","Mauritiinae",-1.619167,-48.976111
"1218","Mauritia_flexuosa","Mauritiinae",2.57,-72.62
"1219","Mauritia_flexuosa","Mauritiinae",2.55,-72.64
"1220","Mauritia_flexuosa","Mauritiinae",2.37,-72.63
"1221","Mauritia_flexuosa","Mauritiinae",-9.339722,-56.814722
"1222","Mauritia_flexuosa","Mauritiinae",-17.411667,-50.050278
"1223","Mauritia_flexuosa","Mauritiinae",-17.687222,-50.080278
"1224","Mauritia_flexuosa","Mauritiinae",-17.687222,-50.085
"1225","Mauritia_flexuosa","Mauritiinae",-9.596667,-65.33
"1226","Mauritia_flexuosa","Mauritiinae",-9.596667,-65.33
"1227","Mauritia_flexuosa","Mauritiinae",-17.688333,-50.08
"1228","Mauritia_flexuosa","Mauritiinae",-2.400278,-44.4
"1229","Mauritia_flexuosa","Mauritiinae",-15.040972,-59.943
"1230","Mauritia_flexuosa","Mauritiinae",-20.543889,-54.383333
"1231","Mauritia_flexuosa","Mauritiinae",-4.721111,-56.740833
"1232","Mauritia_flexuosa","Mauritiinae",-3.37989,-55.21533
"1233","Mauritia_flexuosa","Mauritiinae",-3.38,-55.215278
"1234","Mauritia_flexuosa","Mauritiinae",-8.546944,-44.518611
"1235","Mauritia_flexuosa","Mauritiinae",-1.474167,-48.456944
"1236","Mauritia_flexuosa","Mauritiinae",-20.558333,-54.783333
"1237","Mauritia_flexuosa","Mauritiinae",-15.779722,-47.929722
"1238","Mauritia_flexuosa","Mauritiinae",-5.093889,-42.836944
"1239","Mauritia_flexuosa","Mauritiinae",-5.093889,-42.836944
"1240","Mauritia_flexuosa","Mauritiinae",-14.781333,-39.272639
"1241","Mauritia_flexuosa","Mauritiinae",-10.452806,-46.456389
"1242","Mauritia_flexuosa","Mauritiinae",-13,-68
"1243","Mauritia_flexuosa","Mauritiinae",-13.12175,-68.06582
"1244","Mauritia_flexuosa","Mauritiinae",-13.12175,-68.06582
"1245","Mauritia_flexuosa","Mauritiinae",-13.12175,-68.06582
"1246","Mauritia_flexuosa","Mauritiinae",-13,-68
"1247","Mauritia_flexuosa","Mauritiinae",-20.584444,-54.397222
"1248","Mauritia_flexuosa","Mauritiinae",0,0
"1249","Mauritia_flexuosa","Mauritiinae",-17.794583,-43.620861
"1250","Mauritia_flexuosa","Mauritiinae",-12.96762,-69.49338
"1251","Mauritia_flexuosa","Mauritiinae",-12.96762,-69.49338
"1252","Mauritia_flexuosa","Mauritiinae",-12.96762,-69.49338
"1253","Mauritia_flexuosa","Mauritiinae",-10.321944,-75.2625
"1254","Mauritia_flexuosa","Mauritiinae",-10.3219,-75.2625
"1255","Mauritia_flexuosa","Mauritiinae",-10.191111,-48.343056
"1256","Mauritia_flexuosa","Mauritiinae",-20.425556,-54.718333
"1257","Mauritia_flexuosa","Mauritiinae",-12.5403,-70.0824
"1258","Mauritia_flexuosa","Mauritiinae",-20.182861,-47.300583
"1259","Mauritia_flexuosa","Mauritiinae",-12.517222,-45.0975
"1260","Mauritia_flexuosa","Mauritiinae",-3,-58
"1261","Mauritia_flexuosa","Mauritiinae",-4.108,-74.428
"1262","Mauritia_flexuosa","Mauritiinae",1.14,-76.64
"1263","Mauritia_flexuosa","Mauritiinae",5.36,-72.29
"1264","Mauritia_flexuosa","Mauritiinae",-4,-73.443
"1265","Mauritia_flexuosa","Mauritiinae",-2.835,-60.506944
"1266","Mauritia_flexuosa","Mauritiinae",1.39,-70.9
"1267","Mauritia_flexuosa","Mauritiinae",-20.419167,-54.714722
"1268","Mauritia_flexuosa","Mauritiinae",-17.009722,-46.009444
"1269","Mauritia_flexuosa","Mauritiinae",-0.62444,-75.85861
"1270","Mauritia_flexuosa","Mauritiinae",4.068051,-73.385735
"1271","Mauritia_flexuosa","Mauritiinae",6.073373,-67.519041
