"","sp_name","sp_subtribe","sp_country"
"838","Calamus_melanochaetes","Calaminae","Indonesia"
"839","Calamus_melanochaetes","Calaminae","Indonesia"
"840","Calamus_melanochaetes","Calaminae","Indonesia"
"841","Calamus_melanochaetes","Calaminae","Indonesia"
"842","Calamus_melanochaetes","Calaminae","Indonesia"
"843","Calamus_melanochaetes","Calaminae","Indonesia"
"844","Calamus_melanochaetes","Calaminae","Indonesia"
"845","Calamus_melanochaetes","Calaminae","Indonesia"
"846","Calamus_melanochaetes","Calaminae","Indonesia"
"847","Calamus_melanochaetes","Calaminae","Indonesia"
"848","Calamus_melanochaetes","Calaminae","Indonesia"
"849","Calamus_melanochaetes","Calaminae","Indonesia"
"850","Calamus_melanochaetes","Calaminae","Indonesia"
"851","Calamus_melanochaetes","Calaminae","Indonesia"
"852","Calamus_melanochaetes","Calaminae","Indonesia"
"853","Calamus_melanochaetes","Calaminae","Indonesia"
"854","Calamus_melanochaetes","Calaminae","Indonesia"
"855","Calamus_melanochaetes","Calaminae","Indonesia"
"856","Calamus_melanochaetes","Calaminae","Indonesia"
"857","Calamus_melanochaetes","Calaminae","Indonesia"
"858","Calamus_melanochaetes","Calaminae","Malaysia"
"859","Calamus_melanochaetes","Calaminae","Indonesia"
"860","Calamus_nanodendron","Calaminae","Malaysia"
"861","Calamus_nanodendron","Calaminae","Malaysia"
"862","Calamus_nanodendron","Calaminae","Malaysia"
"863","Calamus_nanodendron","Calaminae","Malaysia"
"864","Calamus_nanodendron","Calaminae","Malaysia"
"865","Calamus_nanodendron","Calaminae","Malaysia"
"866","Calamus_nanodendron","Calaminae","Brunei Darussalam"
"867","Calamus_nanodendron","Calaminae","Malaysia"
"868","Calamus_thysanolepis","Calaminae","China"
"869","Calamus_thysanolepis","Calaminae","China"
"870","Calamus_thysanolepis","Calaminae","China"
"871","Calamus_thysanolepis","Calaminae","China"
"872","Calamus_thysanolepis","Calaminae","China"
"873","Calamus_thysanolepis","Calaminae","China"
"874","Calamus_thysanolepis","Calaminae","China"
"875","Calamus_thysanolepis","Calaminae","China"
"876","Calamus_thysanolepis","Calaminae","Hong Kong"
"877","Calamus_thysanolepis","Calaminae","Hong Kong"
"878","Calamus_thysanolepis","Calaminae","China"
"879","Calamus_thysanolepis","Calaminae","China"
"880","Calamus_thysanolepis","Calaminae","China"
"881","Calamus_thysanolepis","Calaminae","China"
"882","Calamus_thysanolepis","Calaminae","China"
"883","Calamus_thysanolepis","Calaminae","China"
"884","Calamus_thysanolepis","Calaminae","China"
"885","Calamus_thysanolepis","Calaminae","China"
"886","Calamus_thysanolepis","Calaminae","China"
"887","Calamus_thysanolepis","Calaminae","China"
"888","Calamus_thysanolepis","Calaminae","China"
"889","Calamus_thysanolepis","Calaminae","China"
"890","Calamus_thysanolepis","Calaminae","China"
"891","Calamus_thysanolepis","Calaminae","China"
"892","Calamus_thysanolepis","Calaminae","China"
"893","Calamus_thysanolepis","Calaminae","China"
"894","Calamus_thysanolepis","Calaminae","China"
"895","Calamus_thysanolepis","Calaminae","China"
"896","Calamus_thysanolepis","Calaminae","China"
"897","Calamus_thysanolepis","Calaminae","China"
"898","Calamus_thysanolepis","Calaminae","China"
"899","Calamus_thysanolepis","Calaminae","China"
"900","Calamus_thysanolepis","Calaminae","China"
"901","Calamus_thysanolepis","Calaminae","China"
"902","Calamus_thysanolepis","Calaminae","China"
"903","Calamus_thysanolepis","Calaminae","China"
"904","Calamus_thysanolepis","Calaminae","China"
"905","Calamus_thysanolepis","Calaminae","China"
"906","Calamus_thysanolepis","Calaminae","China"
"907","Calamus_thysanolepis","Calaminae","China"
"908","Calamus_thysanolepis","Calaminae","China"
"909","Calamus_thysanolepis","Calaminae","China"
"910","Calamus_thysanolepis","Calaminae","China"
"911","Calamus_thysanolepis","Calaminae","China"
"912","Calamus_thysanolepis","Calaminae","China"
"913","Calamus_thysanolepis","Calaminae","China"
"914","Calamus_thysanolepis","Calaminae","China"
"915","Calamus_thysanolepis","Calaminae","China"
"916","Calamus_thysanolepis","Calaminae","China"
"917","Calamus_thysanolepis","Calaminae","China"
"918","Calamus_thysanolepis","Calaminae","China"
"919","Calamus_thysanolepis","Calaminae","China"
"920","Calamus_thysanolepis","Calaminae","Hong Kong"
"921","Calamus_thysanolepis","Calaminae","Viet Nam"
"922","Calamus_thysanolepis","Calaminae","Viet Nam"
"923","Calamus_thysanolepis","Calaminae","Viet Nam"
"924","Calamus_thysanolepis","Calaminae","Viet Nam"
"925","Calamus_thysanolepis","Calaminae","China"
"926","Calamus_thysanolepis","Calaminae","Hong Kong"
"927","Calamus_thysanolepis","Calaminae","Hong Kong"
"928","Calamus_thysanolepis","Calaminae","China"
"929","Calamus_thysanolepis","Calaminae","China"
"930","Calamus_thysanolepis","Calaminae","China"
"931","Calamus_thysanolepis","Calaminae","China"
"932","Calamus_thysanolepis","Calaminae","China"
"933","Calamus_ursinus","Calaminae","Indonesia"
"934","Calamus_ursinus","Calaminae","Malaysia"
"935","Calamus_ursinus","Calaminae","Malaysia"
"936","Calamus_ursinus","Calaminae","Brunei Darussalam"
"937","Calamus_ursinus","Calaminae","Brunei Darussalam"
"938","Calamus_ursinus","Calaminae","Brunei Darussalam"
"939","Calamus_ursinus","Calaminae","Malaysia"
"940","Calamus_ursinus","Calaminae","Malaysia"
"941","Calamus_ursinus","Calaminae","Malaysia"
"942","Calamus_ursinus","Calaminae","Indonesia"
"943","Calamus_ursinus","Calaminae","Malaysia"
"944","Calamus_ursinus","Calaminae","Malaysia"
"945","Calamus_ursinus","Calaminae","Malaysia"
"946","Calamus_ursinus","Calaminae","Malaysia"
"947","Calamus_ursinus","Calaminae","Malaysia"
"948","Calamus_ursinus","Calaminae","Malaysia"
"949","Calamus_ursinus","Calaminae","Malaysia"
"950","Calamus_ursinus","Calaminae","Malaysia"
"951","Calamus_ursinus","Calaminae","Malaysia"
"952","Calamus_ursinus","Calaminae","Malaysia"
"953","Calamus_ursinus","Calaminae","Malaysia"
"954","Calamus_ursinus","Calaminae","Brunei Darussalam"
"955","Calamus_ursinus","Calaminae","Malaysia"
"956","Eleiodoxa_conferta","Salaccinea","Malaysia"
"957","Eleiodoxa_conferta","Salaccinea","Malaysia"
"958","Eleiodoxa_conferta","Salaccinea","Malaysia"
"959","Eleiodoxa_conferta","Salaccinea","Malaysia"
"960","Eleiodoxa_conferta","Salaccinea","Thailand"
"961","Eleiodoxa_conferta","Salaccinea","Thailand"
"962","Eleiodoxa_conferta","Salaccinea","Malaysia"
"963","Eleiodoxa_conferta","Salaccinea","Thailand"
"964","Eleiodoxa_conferta","Salaccinea","Thailand"
"965","Eleiodoxa_conferta","Salaccinea","Thailand"
"966","Eleiodoxa_conferta","Salaccinea","Indonesia"
"967","Eleiodoxa_conferta","Salaccinea","Indonesia"
"968","Eleiodoxa_conferta","Salaccinea","Indonesia"
"969","Eleiodoxa_conferta","Salaccinea","Malaysia"
"970","Eleiodoxa_conferta","Salaccinea","Malaysia"
"971","Eleiodoxa_conferta","Salaccinea","Singapore"
"972","Eleiodoxa_conferta","Salaccinea","Malaysia"
"973","Eleiodoxa_conferta","Salaccinea","Malaysia"
"974","Eleiodoxa_conferta","Salaccinea","Singapore"
"975","Eleiodoxa_conferta","Salaccinea","Singapore"
"976","Eleiodoxa_conferta","Salaccinea","Singapore"
"977","Eleiodoxa_conferta","Salaccinea","Singapore"
"978","Eleiodoxa_conferta","Salaccinea","Singapore"
"979","Eleiodoxa_conferta","Salaccinea","Singapore"
"980","Eleiodoxa_conferta","Salaccinea","Thailand"
"981","Eleiodoxa_conferta","Salaccinea","Thailand"
"982","Eleiodoxa_conferta","Salaccinea","Indonesia"
"983","Eleiodoxa_conferta","Salaccinea","Indonesia"
"984","Eleiodoxa_conferta","Salaccinea","Malaysia"
"985","Eleiodoxa_conferta","Salaccinea","Malaysia"
"986","Eleiodoxa_conferta","Salaccinea","Malaysia"
"987","Eleiodoxa_conferta","Salaccinea","Malaysia"
"988","Eleiodoxa_conferta","Salaccinea","Malaysia"
"989","Eleiodoxa_conferta","Salaccinea","Malaysia"
"990","Eleiodoxa_conferta","Salaccinea","Malaysia"
"991","Eleiodoxa_conferta","Salaccinea","Malaysia"
"992","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"993","Eremospatha_wendlandiana","Ancistrophyllinae","Congo"
"994","Eremospatha_wendlandiana","Ancistrophyllinae","Congo"
"995","Eremospatha_wendlandiana","Ancistrophyllinae","Congo"
"996","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"997","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"998","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"999","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1000","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1001","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1002","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1003","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1004","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1005","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1006","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1007","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1008","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1009","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1010","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1011","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1012","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1013","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1014","Eremospatha_wendlandiana","Ancistrophyllinae","Equatorial Guinea"
"1015","Eremospatha_wendlandiana","Ancistrophyllinae","Equatorial Guinea"
"1016","Eremospatha_wendlandiana","Ancistrophyllinae","Equatorial Guinea"
"1017","Eremospatha_wendlandiana","Ancistrophyllinae","Equatorial Guinea"
"1018","Eremospatha_wendlandiana","Ancistrophyllinae","Equatorial Guinea"
"1019","Eremospatha_wendlandiana","Ancistrophyllinae","Equatorial Guinea"
"1020","Eremospatha_wendlandiana","Ancistrophyllinae","Equatorial Guinea"
"1021","Eremospatha_wendlandiana","Ancistrophyllinae","Equatorial Guinea"
"1022","Eremospatha_wendlandiana","Ancistrophyllinae","Equatorial Guinea"
"1023","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1024","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1025","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1026","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1027","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1028","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1029","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1030","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1031","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1032","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1033","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1034","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1035","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1036","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1037","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1038","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1039","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1040","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1041","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1042","Eremospatha_wendlandiana","Ancistrophyllinae","Congo"
"1043","Eremospatha_wendlandiana","Ancistrophyllinae","Congo"
"1044","Eremospatha_wendlandiana","Ancistrophyllinae","Central African Republic"
"1045","Eremospatha_wendlandiana","Ancistrophyllinae","Central African Republic"
"1046","Eremospatha_wendlandiana","Ancistrophyllinae","Central African Republic"
"1047","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1048","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1049","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1050","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1051","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1052","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1053","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1054","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1055","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1056","Eremospatha_wendlandiana","Ancistrophyllinae","Congo"
"1057","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1058","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1059","Eremospatha_wendlandiana","Ancistrophyllinae","Liberia"
"1060","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1061","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1062","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1063","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1064","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1065","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1066","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1067","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1068","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1069","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1070","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1071","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1072","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1073","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1074","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1075","Eremospatha_wendlandiana","Ancistrophyllinae","Angola"
"1076","Eremospatha_wendlandiana","Ancistrophyllinae","Angola"
"1077","Eremospatha_wendlandiana","Ancistrophyllinae","Angola"
"1078","Eremospatha_wendlandiana","Ancistrophyllinae","Angola"
"1079","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1080","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1081","Eremospatha_wendlandiana","Ancistrophyllinae","Cameroon"
"1082","Eremospatha_wendlandiana","Ancistrophyllinae","Gabon"
"1083","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1084","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1085","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1086","Eremospatha_wendlandiana","Ancistrophyllinae","Nigeria"
"1087","Eugeissona_tristis","Eugeissoninae","Malaysia"
"1088","Eugeissona_tristis","Eugeissoninae","Malaysia"
"1089","Eugeissona_tristis","Eugeissoninae","Malaysia"
"1090","Eugeissona_tristis","Eugeissoninae","Malaysia"
"1091","Eugeissona_tristis","Eugeissoninae","Malaysia"
"1092","Eugeissona_tristis","Eugeissoninae","Malaysia"
"1093","Eugeissona_tristis","Eugeissoninae","Malaysia"
"1094","Eugeissona_tristis","Eugeissoninae","Malaysia"
"1095","Eugeissona_tristis","Eugeissoninae","Thailand"
"1096","Eugeissona_tristis","Eugeissoninae","Thailand"
"1097","Eugeissona_tristis","Eugeissoninae","India"
"1098","Eugeissona_tristis","Eugeissoninae","Malaysia"
"1099","Eugeissona_tristis","Eugeissoninae","Malaysia"
"1100","Eugeissona_tristis","Eugeissoninae","India"
"1101","Eugeissona_tristis","Eugeissoninae","Indonesia"
"1102","Eugeissona_tristis","Eugeissoninae","Malaysia"
"1103","Eugeissona_tristis","Eugeissoninae","Malaysia"
"1104","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1105","Eugeissona_utilis","Eugeissoninae","Indonesia"
"1106","Eugeissona_utilis","Eugeissoninae","Indonesia"
"1107","Eugeissona_utilis","Eugeissoninae","Indonesia"
"1108","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1109","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1110","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1111","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1112","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1113","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1114","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1115","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1116","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1117","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1118","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1119","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1120","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1121","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1122","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1123","Eugeissona_utilis","Eugeissoninae","Brunei Darussalam"
"1124","Eugeissona_utilis","Eugeissoninae","Brunei Darussalam"
"1125","Eugeissona_utilis","Eugeissoninae","Brunei Darussalam"
"1126","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1127","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1128","Eugeissona_utilis","Eugeissoninae","Brunei Darussalam"
"1129","Eugeissona_utilis","Eugeissoninae","Brunei Darussalam"
"1130","Eugeissona_utilis","Eugeissoninae","Brunei Darussalam"
"1131","Eugeissona_utilis","Eugeissoninae","Brunei Darussalam"
"1132","Eugeissona_utilis","Eugeissoninae","Malaysia"
"1133","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1134","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1135","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1136","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1137","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1138","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1139","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1140","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1141","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1142","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1143","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1144","Korthalsia_cheb","Korthalsiinae","Indonesia"
"1145","Korthalsia_cheb","Korthalsiinae","Indonesia"
"1146","Korthalsia_cheb","Korthalsiinae","Indonesia"
"1147","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1148","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1149","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1150","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1151","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1152","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1153","Korthalsia_cheb","Korthalsiinae","Indonesia"
"1154","Korthalsia_cheb","Korthalsiinae","Indonesia"
"1155","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1156","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1157","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1158","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1159","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1160","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1161","Korthalsia_cheb","Korthalsiinae","Indonesia"
"1162","Korthalsia_cheb","Korthalsiinae","Indonesia"
"1163","Korthalsia_cheb","Korthalsiinae","Indonesia"
"1164","Korthalsia_cheb","Korthalsiinae","Indonesia"
"1165","Korthalsia_cheb","Korthalsiinae","Malaysia"
"1166","Korthalsia_jala","Korthalsiinae","Malaysia"
"1167","Korthalsia_jala","Korthalsiinae","Malaysia"
"1168","Korthalsia_jala","Korthalsiinae","Malaysia"
"1169","Korthalsia_jala","Korthalsiinae","Malaysia"
"1170","Korthalsia_jala","Korthalsiinae","Malaysia"
"1171","Korthalsia_jala","Korthalsiinae","Malaysia"
"1172","Korthalsia_jala","Korthalsiinae","Malaysia"
"1173","Korthalsia_jala","Korthalsiinae","Malaysia"
"1174","Korthalsia_jala","Korthalsiinae","Malaysia"
"1175","Korthalsia_jala","Korthalsiinae","Malaysia"
"1176","Korthalsia_jala","Korthalsiinae","Malaysia"
"1177","Korthalsia_jala","Korthalsiinae","Malaysia"
"1178","Korthalsia_jala","Korthalsiinae","Malaysia"
"1179","Korthalsia_jala","Korthalsiinae","Malaysia"
"1180","Korthalsia_jala","Korthalsiinae","Malaysia"
"1181","Korthalsia_jala","Korthalsiinae","Malaysia"
"1182","Korthalsia_jala","Korthalsiinae","Brunei Darussalam"
"1183","Korthalsia_jala","Korthalsiinae","Brunei Darussalam"
"1184","Korthalsia_jala","Korthalsiinae","Brunei Darussalam"
"1185","Korthalsia_jala","Korthalsiinae","Malaysia"
"1186","Korthalsia_jala","Korthalsiinae","Malaysia"
"1187","Korthalsia_jala","Korthalsiinae","Malaysia"
"1188","Korthalsia_jala","Korthalsiinae","Malaysia"
"1189","Korthalsia_jala","Korthalsiinae","Malaysia"
"1190","Korthalsia_jala","Korthalsiinae","Malaysia"
"1191","Korthalsia_jala","Korthalsiinae","Malaysia"
"1192","Korthalsia_jala","Korthalsiinae","Malaysia"
"1193","Korthalsia_jala","Korthalsiinae","Malaysia"
"1194","Korthalsia_jala","Korthalsiinae","Malaysia"
"1195","Korthalsia_jala","Korthalsiinae","Malaysia"
"1196","Korthalsia_jala","Korthalsiinae","Malaysia"
"1197","Korthalsia_jala","Korthalsiinae","Malaysia"
"1198","Korthalsia_jala","Korthalsiinae","Malaysia"
"1199","Korthalsia_jala","Korthalsiinae","Malaysia"
"1200","Korthalsia_jala","Korthalsiinae","Malaysia"
"1201","Korthalsia_jala","Korthalsiinae","Malaysia"
"1202","Korthalsia_jala","Korthalsiinae","Brunei Darussalam"
"1203","Korthalsia_jala","Korthalsiinae","Brunei Darussalam"
"1204","Korthalsia_jala","Korthalsiinae","Malaysia"
"1205","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1206","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1207","Laccosperma_acutiflorum","Ancistrophyllinae","Liberia"
"1208","Laccosperma_acutiflorum","Ancistrophyllinae","Liberia"
"1209","Laccosperma_acutiflorum","Ancistrophyllinae","Liberia"
"1210","Laccosperma_acutiflorum","Ancistrophyllinae","Liberia"
"1211","Laccosperma_acutiflorum","Ancistrophyllinae","Liberia"
"1212","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1213","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1214","Laccosperma_acutiflorum","Ancistrophyllinae","Ghana"
"1215","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1216","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1217","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1218","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1219","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1220","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1221","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1222","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1223","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1224","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1225","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1226","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1227","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1228","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1229","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1230","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1231","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1232","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1233","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1234","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1235","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1236","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1237","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1238","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1239","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1240","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1241","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1242","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1243","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1244","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1245","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1246","Laccosperma_acutiflorum","Ancistrophyllinae","Côte d’Ivoire"
"1247","Laccosperma_acutiflorum","Ancistrophyllinae","Côte d’Ivoire"
"1248","Laccosperma_acutiflorum","Ancistrophyllinae","Côte d’Ivoire"
"1249","Laccosperma_acutiflorum","Ancistrophyllinae","Côte d’Ivoire"
"1250","Laccosperma_acutiflorum","Ancistrophyllinae","Sierra Leone"
"1251","Laccosperma_acutiflorum","Ancistrophyllinae","Sierra Leone"
"1252","Laccosperma_acutiflorum","Ancistrophyllinae","Ghana"
"1253","Laccosperma_acutiflorum","Ancistrophyllinae","Nigeria"
"1254","Laccosperma_acutiflorum","Ancistrophyllinae","Equatorial Guinea"
"1255","Laccosperma_acutiflorum","Ancistrophyllinae","Cameroon"
"1256","Laccosperma_acutiflorum","Ancistrophyllinae","Niger"
"1257","Laccosperma_acutiflorum","Ancistrophyllinae","Niger"
"1258","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1259","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1260","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1261","Laccosperma_opacum","Ancistrophyllinae","Cameroon"
"1262","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1263","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1264","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1265","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1266","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1267","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1268","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1269","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1270","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1271","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1272","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1273","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1274","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1275","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1276","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1277","Laccosperma_opacum","Ancistrophyllinae","Côte d’Ivoire"
"1278","Laccosperma_opacum","Ancistrophyllinae","Côte d’Ivoire"
"1279","Laccosperma_opacum","Ancistrophyllinae","Cameroon"
"1280","Laccosperma_opacum","Ancistrophyllinae","Cameroon"
"1281","Laccosperma_opacum","Ancistrophyllinae","Gabon"
"1282","Laccosperma_opacum","Ancistrophyllinae","Gabon"
